year,month,day,consumption
2018,7,23,-1.3053221250000002
2018,7,24,-1.2891231666666692
2018,7,25,-1.3071818750000037
2018,7,26,-1.309617083333333
2018,7,27,-1.2961627499999995
2018,7,28,-1.356222791666671
2018,7,29,-1.59820441666667
2018,7,30,-1.3100368749999995
2018,7,31,-1.2869628749999984
2018,8,1,-1.297840958333335
2018,8,2,-1.328692791666666
2018,8,3,-1.291756666666663
2018,8,4,-1.3486587916666626
2018,8,5,-1.3872894166666674
2018,8,6,-1.2867338333333371
2018,8,7,-1.2868214166666674
2018,8,8,-1.2957948750000035
2018,8,9,-1.2934836666666654
2018,8,10,-1.2875788333333318
2018,8,11,-1.3509531666666668
2018,8,12,-1.7233863043478264
2018,8,13,-1.3335209583333292
2018,8,14,-1.2863919583333387
2018,8,15,-1.4978648749999997
2018,8,16,-1.2654573333333359
2018,8,17,-1.2774826250000026
2018,8,18,-1.410966666666666
2018,8,19,-1.3704347916666666
2018,8,20,-1.296295000000003
2018,8,21,-1.314395166666668
2018,8,22,-1.3296388333333335
2018,8,23,-1.3095889166666659
2018,8,24,-1.3489870833333357
2018,8,25,-1.501288541666665
2018,8,26,-1.4956726249999992
2018,8,27,-1.296219625000001
2018,8,28,-1.267943000000001
2018,8,29,-1.328217833333338
2018,8,30,-1.3337854166666652
2018,8,31,-1.3325968333333331
2018,9,1,-1.3212956666666622
2018,9,2,-1.5873914583333317
2018,9,3,-1.3194063333333343
2018,9,4,-1.3028865416666702
2018,9,5,-1.3601785416666683
2018,9,6,-1.3295493333333337
2018,9,7,-1.287959499999998
2018,9,8,-1.3749730416666688
2018,9,9,-1.5789657916666624
2018,9,10,-1.3799754583333323
2018,9,11,-1.3623812083333346
2018,9,12,-1.3584857916666675
2018,9,13,-1.3357801250000003
2018,9,14,-1.348713208333337
2018,9,15,-1.5004720833333325
2018,9,16,-1.5961854166666651
2018,9,17,-1.5796366666666668
2018,9,18,-1.5834099583333314
2018,9,19,-1.5700858333333325
2018,9,20,-1.3096250000000007
2018,9,21,-1.2979952083333353
2018,9,22,-1.314288333333332
2018,9,23,-1.3661371666666666
2018,9,24,-1.3847486249999992
2018,9,25,-1.2523085416666635
2018,9,26,-1.209493458333336
2018,9,27,-1.2337094583333332
2018,9,28,-1.2286935416666647
2018,9,29,-1.3834909583333364
2018,9,30,-1.4011880416666693
2018,10,1,-1.2918242083333333
2018,10,2,-1.2308436250000023
2018,10,3,-1.2283285833333328
2018,10,4,-1.2048587083333355
2018,10,5,-1.2630938333333328
2018,10,6,-1.2666588333333375
2018,10,7,-1.4275113749999997
2018,10,8,-1.2777887916666681
2018,10,9,-1.2346957083333332
2018,10,10,-1.2330585416666728
2018,10,11,-1.2379412500000047
2018,10,12,-1.2374770833333335
2018,10,13,-1.3551647083333325
2018,10,14,-1.306258708333332
2018,10,15,-1.461911583333336
2018,10,16,-1.230296500000001
2018,10,17,-1.2117894583333337
2018,10,18,-1.2215522916666677
2018,10,19,-1.2147817083333308
2018,10,20,-1.2704325833333316
2018,10,21,-1.4708106250000001
2018,10,22,-1.2264774166666739
2018,10,23,-1.2183540416666663
2018,10,24,-1.2371034583333305
2018,10,25,-1.2388374166666647
2018,10,26,-1.2283446666666633
2018,10,27,-1.3531933750000011
2018,10,28,-1.2669798749999983
2018,10,29,-1.2133374166666677
2018,10,30,-1.2038036250000042
2018,10,31,-1.227461416666668
2018,11,1,-1.395054541666669
2018,11,2,-1.452261583333333
2018,11,3,-1.4573297083333336
2018,11,4,-1.4335662916666685
2018,11,5,-1.2626422916666646
2018,11,6,-1.1974672499999983
2018,11,7,-1.2114820416666687
2018,11,8,-1.1861606249999985
2018,11,9,-1.1847019583333378
2018,11,10,-1.3330025833333348
2018,11,11,-1.2963985833333316
2018,11,12,-1.2190971250000049
2018,11,13,-1.2024171666666654
2018,11,14,-1.197902583333337
2018,11,15,-1.205893916666663
2018,11,16,-1.1878139583333367
2018,11,17,-1.334447249999996
2018,11,18,-1.4645469583333386
2018,11,19,-1.2464478750000043
2018,11,20,-1.2306354583333292
2018,11,21,-1.24328508333333
2018,11,22,-1.235938291666664
2018,11,23,-1.2131916666666636
2018,11,24,-1.2806417500000034
2018,11,25,-1.341654666666666
2018,11,26,-1.2550322916666625
2018,11,27,-1.245858
2018,11,28,-1.2267918333333319
2018,11,29,-1.2377904583333328
2018,11,30,-1.2339859166666651
2018,12,1,-1.3001685416666622
2018,12,2,-1.554384083333333
2018,12,3,-1.2958627500000024
2018,12,4,-1.1487279166666655
2018,12,5,-1.2300990000000016
2018,12,6,-1.159529874999999
2018,12,7,-1.2592757083333364
2018,12,8,-1.5390107083333346
2018,12,9,-1.3668319583333348
2018,12,10,-1.2434244166666664
2018,12,11,-1.2819043749999979
2018,12,12,-1.2961342916666656
2018,12,13,-1.2792943333333358
2018,12,14,-1.2368395833333277
2018,12,15,-1.3399567916666688
2018,12,16,-1.1943260833333338
2018,12,17,-1.2510542916666703
2018,12,18,-1.3014007916666699
2018,12,19,-1.1760956250000023
2018,12,20,-1.2477057500000017
2018,12,21,-1.2549960416666675
2018,12,22,-1.297308708333331
2018,12,23,-1.4192142499999953
2018,12,24,-1.383605541666669
2018,12,25,-1.637614625
2018,12,26,-1.3663716666666657
2018,12,27,-1.340150041666668
2018,12,28,-1.3608588333333342
2018,12,29,-1.380346416666667
2018,12,30,-1.6336880833333318
2018,12,31,-1.3822737083333347
2019,1,1,-1.5525778749999972
2019,1,2,-1.3082233333333313
2019,1,3,-1.2431330416666653
2019,1,4,-1.231978208333335
2019,1,5,-1.2626822083333324
2019,1,6,-1.5513943749999983
2019,1,7,-1.3257507916666649
2019,1,8,-1.3582869166666691
2019,1,9,-1.3145100833333356
2019,1,10,-1.2443421249999986
2019,1,11,-1.2396145416666626
2019,1,12,-1.3090724583333364
2019,1,13,-1.414523000000002
2019,1,14,-1.2629668749999972
2019,1,15,-1.3785256250000053
2019,1,16,-1.3194492083333322
2019,1,17,-1.348998875000001
2019,1,18,-1.3277696666666665
2019,1,19,-1.8723324583333316
2019,1,20,-1.4328966249999977
2019,1,21,-1.3062005416666698
2019,1,22,-1.255946833333333
2019,1,23,-1.3016372083333343
2019,1,24,-1.3013730416666653
2019,1,25,-1.3255841666666692
2019,1,26,-1.5250846666666702
2019,1,27,-1.392515416666666
2019,1,28,-1.321299583333332
2019,1,29,-1.1181680416666657
2019,1,30,-1.3270719583333346
2019,1,31,-1.311905041666667
2019,2,1,-1.339713625000002
2019,2,2,-1.394877458333336
2019,2,3,-1.3605142916666646
2019,2,4,-1.307276291666668
2019,2,5,-1.2678207916666668
2019,2,6,-1.2121117500000025
2019,2,7,-1.2304777083333314
2019,2,8,-1.284508749999996
2019,2,9,-1.3320387916666652
2019,2,10,-1.3984245833333329
2019,2,11,-1.3294570000000019
2019,2,12,-1.2543462083333332
2019,2,13,-1.333034416666665
2019,2,14,-1.300817625000001
2019,2,15,-1.2889214583333333
2019,2,16,-1.3557024583333355
2019,2,17,-1.2831780416666663
2019,2,18,-1.3043662500000008
