year,month,day,consumption
2018,10,19,212.42438091666668
2018,10,20,194.66034612500002
2018,10,21,166.35895979166668
2018,10,22,211.91725875
2018,10,23,218.056727
2018,10,24,215.85896112499998
2018,10,25,215.74359804166667
2018,10,26,214.44511129166668
2018,10,27,193.8465485
2018,10,28,134.53571883333333
2018,10,29,215.52964704166666
2018,10,30,219.60400691666666
2018,10,31,215.80260395833332
2018,11,1,179.94325291666667
2018,11,2,174.65442937499998
2018,11,3,184.49700945833334
2018,11,4,198.58906008333335
2018,11,5,217.109904
2018,11,6,237.32223333333332
2018,11,7,238.8836095833333
2018,11,8,222.51398408333333
2018,11,9,212.55341695833332
2018,11,10,184.90353233333335
2018,11,11,149.26319216666667
2018,11,12,202.18834854166667
2018,11,13,210.26148591666666
2018,11,14,213.10582958333336
2018,11,15,212.80226154166667
2018,11,16,214.57204979166667
2018,11,17,188.63165333333333
2018,11,18,175.59526633333334
2018,11,19,223.50513404166668
2018,11,20,234.02473633333332
2018,11,21,228.13818483333333
2018,11,22,229.40568979166667
2018,11,23,234.40457195833335
2018,11,24,205.6449511666667
2018,11,25,185.20758554166665
2018,11,26,225.92713725
2018,11,27,226.40612979166667
2018,11,28,226.92229045833335
2018,11,29,198.1570265833333
2018,11,30,199.20597666666666
2018,12,1,181.13545279166667
2018,12,2,144.76296904166665
2018,12,3,182.86096570833334
2018,12,4,188.51999591666666
2018,12,5,187.96636354166665
2018,12,6,196.65210787499998
2018,12,7,211.75621312500002
2018,12,8,172.03733925000003
2018,12,9,137.86572983333335
2018,12,10,189.07329691666666
2018,12,11,191.830392
2018,12,12,195.01700200000002
2018,12,13,154.53837054166667
2018,12,14,152.90719091666668
2018,12,15,153.71653633333332
2018,12,16,144.47786075000002
2018,12,17,190.07502087499998
2018,12,18,219.58299
2018,12,19,226.172855875
2018,12,20,186.22645920833335
2018,12,21,192.23445412499998
2018,12,22,159.82576179166668
2018,12,23,139.467957375
2018,12,24,161.16730191666667
2018,12,25,127.53631729166666
2018,12,26,183.32290479166667
2018,12,27,192.86783470833333
2018,12,28,194.15962033333335
2018,12,29,158.8751135
2018,12,30,137.516631125
2018,12,31,152.40792733333333
2019,1,1,126.60392275
2019,1,2,187.30395570833332
2019,1,3,199.9514645416667
2019,1,4,200.44782870833333
2019,1,5,160.04626125000001
2019,1,6,133.41960366666666
2019,1,7,173.95870270833333
2019,1,8,177.09493270833332
2019,1,9,173.18400145833334
2019,1,10,149.91542562499998
2019,1,11,153.3281897916667
2019,1,12,175.46325808333333
2019,1,13,151.83251049999998
2019,1,14,176.16794495833332
2019,1,15,183.90055695833334
2019,1,16,183.93393691666665
2019,1,17,180.634902875
2019,1,18,189.00097958333333
2019,1,19,162.226413
2019,1,20,110.3082485
2019,1,21,176.14204675
2019,1,22,181.02263779166665
2019,1,23,185.74040470833333
2019,1,24,184.43463645833333
2019,1,25,179.50020841666665
2019,1,26,165.37306254166666
2019,1,27,142.89095016666667
2019,1,28,188.02204300000002
2019,1,29,158.851823
2019,1,30,190.05589804166667
2019,1,31,192.71777870833333
2019,2,1,190.82952291666666
2019,2,2,157.19738974999999
2019,2,3,142.79603325
2019,2,4,185.21854395833336
2019,2,5,190.08078404166667
2019,2,6,193.17828795833336
2019,2,7,189.84664870833333
2019,2,8,181.2902464583333
2019,2,9,153.949289125
2019,2,10,135.308246625
