year,month,day,consumption
2018,4,25,177.11196320833335
2018,4,26,169.00248095833334
2018,4,27,155.08438354166665
2018,4,28,151.58908862500002
2018,4,29,136.23092920833332
2018,4,30,170.964821
2018,5,1,136.83801579166666
2018,5,2,175.99860012500002
2018,5,3,172.7183471666667
2018,5,4,187.76588454166665
2018,5,5,156.71630866666666
2018,5,6,148.160444625
2018,5,7,176.40904650000002
2018,5,8,173.813643375
2018,5,9,177.44008891666667
2018,5,10,169.09587416666668
2018,5,11,174.76449812500002
2018,5,12,154.80284758333335
2018,5,13,163.11885441666666
2018,5,14,185.00131858333336
2018,5,15,198.0643448333333
2018,5,16,185.522168
2018,5,17,166.32814291666668
2018,5,18,176.51296775
2018,5,19,153.6968465
2018,5,20,82.67645675
2018,5,21,133.13568258333333
2018,5,22,175.37839004166668
2018,5,23,174.16757570833332
2018,5,24,169.576300375
2018,5,25,164.32542308333333
2018,5,26,136.76732804166667
2018,5,27,127.44800049999999
2018,5,28,180.41850008333333
2018,5,29,197.68995195833335
2018,5,30,195.04351845833332
2018,5,31,196.47158420833333
2018,6,1,203.78055245833335
2018,6,2,147.69761920833335
2018,6,3,141.79827341666666
2018,6,4,202.51841683333336
2018,6,5,212.28718287499998
2018,6,6,182.095922375
2018,6,7,179.07968679166666
2018,6,8,166.97001845833333
2018,6,9,146.5958665
2018,6,10,160.31358287499998
2018,6,11,198.293718625
2018,6,12,223.53250758333334
2018,6,13,208.7111015416667
2018,6,14,200.0379966666667
2018,6,15,183.709450375
2018,6,16,148.66944516666666
2018,6,17,127.57845220833333
2018,6,18,159.60409404166668
2018,6,19,168.64863158333333
2018,6,20,168.63014775
2018,6,21,181.58929566666666
2018,6,22,180.38372612499998
2018,6,23,166.53544566666667
2018,6,24,156.26152712500001
2018,6,25,192.94708949999998
2018,6,26,195.73251887499998
2018,6,27,207.07123149999998
2018,6,28,238.31873658333333
2018,6,29,245.04632858333335
2018,6,30,220.766187375
2018,7,1,205.862926875
2018,7,2,216.3113180833333
2018,7,3,244.5198581666667
2018,7,4,252.58769191666667
2018,7,5,253.931551875
2018,7,6,250.55380929166665
2018,7,7,214.653760625
2018,7,8,201.737772125
2018,7,9,235.637536375
2018,7,10,250.996881125
2018,7,11,234.39368491666667
2018,7,12,231.157554875
2018,7,13,216.49496308333335
2018,7,14,176.51897183333332
2018,7,15,165.43459754166668
2018,7,16,189.71170970833336
2018,7,17,231.08880720833335
2018,7,18,224.81867020833332
2018,7,19,229.13071795833332
2018,7,20,222.88847991666668
2018,7,21,191.68914329166668
2018,7,22,181.57769658333333
2018,7,23,232.28788162499998
2018,7,24,213.83494845833334
2018,7,25,196.47471154166666
2018,7,26,195.73424204166668
2018,7,27,219.54193620833334
2018,7,28,155.006123375
2018,7,29,148.394746
2018,7,30,231.70096095833333
2018,7,31,229.87367341666666
2018,8,1,231.60380675
2018,8,2,250.10155375
2018,8,3,242.88451883333335
2018,8,4,195.10375841666666
2018,8,5,183.36391154166665
2018,8,6,229.84180020833332
2018,8,7,210.09242691666668
2018,8,8,210.46356166666666
2018,8,9,206.01627404166666
2018,8,10,205.12432804166667
2018,8,11,164.84141616666668
2018,8,12,139.1703823043478
2018,8,13,180.50383720833335
2018,8,14,178.48315429166666
2018,8,15,161.73226775
2018,8,16,186.19954670833332
2018,8,17,173.00266820833335
2018,8,18,163.871207
2018,8,19,149.73133058333335
2018,8,20,188.70963937500002
2018,8,21,184.65785333333335
2018,8,22,191.29319783333335
2018,8,23,196.85672679166666
2018,8,24,188.97092870833333
2018,8,25,145.41557454166667
2018,8,26,145.09205066666667
2018,8,27,160.95299016666667
2018,8,28,171.83627791666666
2018,8,29,163.79932933333333
2018,8,30,171.21372983333333
2018,8,31,174.31942829166667
2018,9,1,127.03909108333333
2018,9,2,112.63810433333333
2018,9,3,147.09374670833333
2018,9,4,146.05008137500002
2018,9,5,147.79102458333332
2018,9,6,149.56385804166666
2018,9,7,159.82089070833334
2018,9,8,124.89455008333334
2018,9,9,118.70822541666666
2018,9,10,155.00917645833334
2018,9,11,142.21952966666666
2018,9,12,145.71863370833333
2018,9,13,159.34644158333333
2018,9,14,185.30102091666666
2018,9,15,156.48374204166666
2018,9,16,126.02501583333333
2018,9,17,136.82338545833332
2018,9,18,150.068136
2018,9,19,151.95663458333334
2018,9,20,184.17930608333333
2018,9,21,196.12255758333333
2018,9,22,179.94925583333335
2018,9,23,186.43066195833333
2018,9,24,195.75708654166667
2018,9,25,209.52079708333335
2018,9,26,214.03609179166665
2018,9,27,200.81749408333334
2018,9,28,200.33087325
2018,9,29,187.01504670833333
2018,9,30,193.06454787500002
2018,10,1,216.41436029166667
2018,10,2,218.829628875
2018,10,3,211.25975558333334
2018,10,4,239.34942587499998
2018,10,5,244.32661079166667
2018,10,6,219.85626820833332
2018,10,7,214.52223891666665
2018,10,8,240.1030409583333
2018,10,9,238.177600375
2018,10,10,238.60280779166666
2018,10,11,232.29941495833336
2018,10,12,221.66418958333335
2018,10,13,221.10317979166666
2018,10,14,211.34015358333332
2018,10,15,192.36719549999998
2018,10,16,244.9343169166667
2018,10,17,235.93641108333335
2018,10,18,228.7147784166667
2018,10,19,221.89044212500002
2018,10,20,216.879561125
2018,10,21,202.91123383333334
2018,10,22,238.262605625
2018,10,23,242.17691845833335
2018,10,24,227.45105741666669
2018,10,25,230.27774345833333
2018,10,26,229.78726016666667
2018,10,27,223.08760825000002
2018,10,28,247.95188316666668
2018,10,29,250.32451849999998
2018,10,30,244.52725520833334
2018,10,31,245.14694933333337
2018,11,1,217.54417704166667
2018,11,2,207.54743083333335
2018,11,3,197.52990341666668
2018,11,4,197.928313
2018,11,5,238.095954875
2018,11,6,262.50181195833335
2018,11,7,265.5633421666667
2018,11,8,275.07859095833334
2018,11,9,265.68575825
